793689	919912	286025	851536
42206	573342	576599	813591
652451	927676	508723	234612
57062	85837	679936	857265
35822	7872	399718	727492
394127	538025	407994	216795
521589	175061	984046	997808
470264	169005	404162	449974
552179	475880	595686	560986
830451	274862	897724	995995
962211	303546	227897	803270
638878	630388	742342	769527
783849	610772	416023	917961
399044	679027	224579	127204
789761	163318	103099	765218
190799	594098	566352	186143
418818	300036	305730	110467
462787	66959	161754	578100
104166	742233	64982	285296
366277	791220	690949	542743
934094	127297	33878	812197
755407	282972	367514	676308
585625	695798	71747	365471
220214	551494	469726	450753
116744	326577	169277	961436
132119	122093	817855	466315
556742	245967	497327	656827
556873	495472	751757	495343
543011	274354	364710	617057
591435	141533	639035	135018
943893	581387	126718	210936
323028	84227	705185	582674
996332	26679	442258	168688
698829	441951	271326	777293
410435	841837	548235	496074
408332	888971	153321	731081
986066	318244	933748	827270
117444	123589	104565	208337
649387	71029	203475	178167
325909	573644	426880	852431
254572	161351	178815	963866
272551	783371	575689	277107
610144	288473	637083	484098
499464	81919	970194	204500
116299	372611	237196	516174
582242	411558	677373	774984
4435	677218	411242	277385
537234	519730	474445	792696
711509	202568	400404	861449
317154	664382	940938	749353
724732	805385	521141	463407
987794	633488	317341	862397
730596	168887	214565	755804
116255	565852	298089	70630
454529	106163	664914	959464
811949	427650	428845	493133
185600	875082	114694	60965
621101	641219	781205	567888
988966	806331	389105	90405
723267	882546	399004	136862
159175	503	19484	402645
820307	864983	292951	206782
249160	424992	943535	535456
590179	288945	795242	625434
801479	970386	25432	171611
346735	112878	745043	539873
755628	972527	815727	223932
619385	185176	966028	684015
776775	737221	969333	565953
39180	225323	949214	184201
497334	579579	894237	912024
291486	830609	34580	279373
970257	328913	949386	55281
162458	691052	426435	558424
878884	761396	164366	390488
493141	184678	661162	693122
588012	425320	513776	522464
616389	447307	469277	799866
176573	576372	749907	981970
787225	898376	890961	117437
563417	311589	940404	809182
673070	220721	906172	22605
231546	187849	951367	825521
252128	784159	240744	149490
581937	948344	771690	738143
356201	683240	502208	223356
705711	797533	37779	533374
479914	922268	382938	448896
330701	83954	412225	946450
316971	991123	561132	879056
299368	422946	223776	450254
812001	661028	414365	969077
21620	648872	81133	178365
138677	628658	529946	458795
26318	523303	720157	791918
532105	592011	267631	749729
813636	432046	517123	903550
426410	138080	409325	272997
898110	820371	993051	964628
173885	796334	904956	703166
107698	843319	553734	287750
131334	129198	280200	497430
973571	28549	726111	721607
306429	730920	755847	389464
38779	983259	590563	622089
953126	2773	434480	657883
33147	818000	275075	268319
948389	667998	325106	838760
875989	133128	945918	571591
467309	12827	76981	18219
456704	542066	253405	132027
441047	583213	793494	168337
820159	729949	253863	591248
803940	677782	823989	629255
508633	846637	200677	16195
150060	507590	847400	447341
509301	803805	984628	816181
327151	833395	978147	328551
5620	630723	902803	847125
712093	102104	41721	164989
665508	677860	605062	314359
181319	453584	240324	638991
282725	257196	66614	653818
185511	951574	914194	406833
353543	155759	855376	46805
212432	849105	999320	529005
725967	930571	456042	606242
734611	183578	609199	598492
653954	502098	859363	800670
458319	477962	982617	248124
560621	542189	816550	896011
747770	727083	543535	19790
511751	659732	866615	20520
865324	161184	804132	823279
368745	117647	483523	924373
155550	582334	75263	865428
298904	600493	174267	746845
862593	21430	543346	474817
505320	862111	823295	360177
170678	607542	553272	356372
63070	216211	164526	248953
94779	304524	228445	458436
466220	902077	187866	585858
669432	767409	876387	49625
512383	835350	968993	94727
719958	86205	511578	262801
83524	779297	764530	186949
107144	894691	764959	323514
458336	795709	409680	116966
266259	32622	909358	965590
376404	516444	694514	271438
543204	168470	190238	748415
557349	46862	265711	543908
639549	400664	135317	205459
227148	308217	858395	674344
839817	159705	397220	54087
740344	940220	614012	279239
56298	378547	993472	585861
934759	372937	906180	325910
721171	811452	465784	874874
75199	59494	950605	433645
210936	698552	764673	752086
480580	203655	554410	278721
721322	222021	20542	68145
517047	455435	755573	415487
284812	972361	593862	641550
418246	915392	909185	887420
631450	949145	999787	378437
54341	64383	696685	982539
981029	857642	751895	681502
763716	809620	507175	430928
779302	335577	936645	411998
221423	682723	327920	25891
845051	593887	444280	321587
113542	270023	143346	484836
572353	453151	961995	139662
683039	478707	634536	534373
377264	127377	519133	555093
524604	935153	657582	489574
255117	114691	722930	710465
650805	983887	944217	660780
674553	128810	669501	451394
132610	176682	848580	704612
16162	70822	98110	433773
290986	330143	969838	231246
455118	90207	717780	768560
754265	594001	674199	814572
132353	113315	501816	221578
575404	220538	958766	84528
830331	528795	255109	391438
807446	647581	514530	807136
278357	991060	641326	607397
620978	854013	507455	294564
229248	624473	608500	934499
784937	101055	554314	890828
237554	979507	101070	479754
937842	287346	984836	996724
708554	868418	916128	400390
43784	473732	357461	773631
506143	48009	619246	347926
318623	592726	852337	918505
315707	314219	536809	955389
424320	418264	99031	532505
49695	843353	513425	69590
857703	414881	490666	121561
593422	508831	959046	910133
449110	546930	365549	644622
93926	955799	852060	286921
385906	545126	135736	196473
743531	929158	66718	888802
508988	60302	96455	551346
414661	666414	186365	199259
752130	584154	152857	641616
170817	866301	378990	600407
101793	747371	952768	383940
697113	669356	925501	565459
488622	568966	87737	536837
91357	633492	947671	657497
565158	657410	543645	674666
208775	655780	149982	436005
706803	923635	190298	820519
11569	523849	358523	687883
417761	682381	913109	409499
498352	512317	130207	158593
341078	83716	60874	633584
873029	850355	564807	491480
86154	552720	667677	808143
338623	13767	923556	568520
481783	255919	220091	277583
340925	619813	558919	665259
335762	983444	400029	589675
460033	999986	96763	479983
907488	23663	54202	898343
221460	99751	389934	12425
717994	943795	274656	837466
151737	967477	686139	594047
729043	795543	529845	67418
652318	857577	886205	940565
410669	792732	479900	88351
948942	989200	346476	505737
464201	276419	63714	13044
325391	472124	534698	905110
921045	762922	201319	848664
925538	177132	883615	414876
711804	138290	627869	264577
266413	780470	554036	657498
124148	689082	882705	401541
490967	545720	527235	720802
902114	713817	807309	721590
167738	702488	228636	465950
459138	726260	599089	374788
480983	791503	318038	134482
934277	931099	772086	438561
333408	482029	849687	13099
531623	730550	294482	4021
27028	498435	987449	156171
793057	67078	941084	855934
846517	307166	338953	373144
221133	491633	498787	120322
985839	479209	125430	106198
384670	182405	327410	68943
866119	281972	337657	548071
203133	411455	952191	466453
801744	531201	333167	920712
279904	196356	120243	433578
454314	785058	306682	833325
700244	743447	505614	585001
953930	803219	762197	172140
